chr1	156084440	0
chr1	156084441	0
chr1	156084442	0
chr1	156084443	0
chr1	156084444	0
chr1	156084445	0
chr1	156084446	0
chr1	156084447	0
chr1	156084448	0
chr1	156084449	0
chr1	156084450	0
chr1	156084451	0
chr1	156084452	0
chr1	156084453	0
chr1	156084454	0
chr1	156084455	0
chr1	156084456	0
chr1	156084457	0
chr1	156084458	0
chr1	156084459	0
chr1	156084460	0
chr1	156084461	0
chr1	156084462	0
chr1	156084463	0
chr1	156084464	0
chr1	156084465	0
chr1	156084466	0
chr1	156084467	0
chr1	156084468	0
chr1	156084469	0
chr1	156084470	0
chr1	156084471	0
chr1	156084472	0
chr1	156084473	0
chr1	156084474	0
chr1	156084475	0
chr1	156084476	0
chr1	156084477	0
chr1	156084478	0
chr1	156084479	0
chr1	156084480	0
chr1	156084481	0
chr1	156084482	0
chr1	156084483	0
chr1	156084484	0
chr1	156084485	0
chr1	156084486	0
chr1	156084487	0
chr1	156084488	0
chr1	156084489	0
chr1	156084490	0
chr1	156084491	0
chr1	156084492	0
chr1	156084493	0
chr1	156084494	0
chr1	156084495	0
chr1	156084496	0
chr1	156084497	0
chr1	156084498	0
chr1	156084499	0
chr1	156084500	0
chr1	156084501	0
chr1	156084502	0
chr1	156084503	0
chr1	156084504	0
chr1	156084505	0
chr1	156084506	0
chr1	156084507	0
chr1	156084508	0
chr1	156084509	0
chr1	156084510	0
chr1	156084511	0
chr1	156084512	0
chr1	156084513	0
chr1	156084514	0
chr1	156084515	0
chr1	156084516	0
chr1	156084517	0
chr1	156084518	0
chr1	156084519	0
chr1	156084520	0
chr1	156084521	0
chr1	156084522	0
chr1	156084523	0
chr1	156084524	0
chr1	156084525	0
chr1	156084526	0
chr1	156084527	0
chr1	156084528	0
chr1	156084529	0
chr1	156084530	0
chr1	156084531	0
chr1	156084532	0
chr1	156084533	0
chr1	156084534	0
chr1	156084535	0
chr1	156084536	0
chr1	156084537	0
chr1	156084538	0
chr1	156084539	0
chr1	156084540	0
chr1	156084541	0
chr1	156084542	0
chr1	156084543	0
chr1	156084544	0
chr1	156084545	0
chr1	156084546	0
chr1	156084547	0
chr1	156084548	0
chr1	156084549	0
chr1	156084550	0
chr1	156084551	0
chr1	156084552	0
chr1	156084553	0
chr1	156084554	0
chr1	156084555	0
chr1	156084556	0
chr1	156084557	0
chr1	156084558	0
chr1	156084559	0
chr1	156084560	0
chr1	156084561	0
chr1	156084562	0
chr1	156084563	0
chr1	156084564	0
chr1	156084565	0
chr1	156084566	0
chr1	156084567	0
chr1	156084568	0
chr1	156084569	0
chr1	156084570	0
chr1	156084571	0
chr1	156084572	0
chr1	156084573	0
chr1	156084574	0
chr1	156084575	0
chr1	156084576	0
chr1	156084577	0
chr1	156084578	0
chr1	156084579	0
chr1	156084580	0
chr1	156084581	0
chr1	156084582	0
chr1	156084583	0
chr1	156084584	0
chr1	156084585	0
chr1	156084586	0
chr1	156084587	0
chr1	156084588	0
chr1	156084589	0
chr1	156084590	0
chr1	156084591	0
chr1	156084592	0
chr1	156084593	0
chr1	156084594	0
chr1	156084595	0
chr1	156084596	0
chr1	156084597	0
chr1	156084598	0
chr1	156084599	0
chr1	156084600	0
chr1	156084601	0
chr1	156084602	0
chr1	156084603	0
chr1	156084604	0
chr1	156084605	0
chr1	156084606	0
chr1	156084607	0
chr1	156084608	0
chr1	156084609	0
chr1	156084610	0
chr1	156084611	0
chr1	156084612	0
chr1	156084613	0
chr1	156084614	0
chr1	156084615	0
chr1	156084616	0
chr1	156084617	2
chr1	156084618	2
chr1	156084619	2
chr1	156084620	2
chr1	156084621	2
chr1	156084622	2
chr1	156084623	2
chr1	156084624	2
chr1	156084625	2
chr1	156084626	2
chr1	156084627	2
chr1	156084628	2
chr1	156084629	2
chr1	156084630	2
chr1	156084631	2
chr1	156084632	2
chr1	156084633	2
chr1	156084634	2
chr1	156084635	2
chr1	156084636	2
chr1	156084637	2
chr1	156084638	2
chr1	156084639	2
chr1	156084640	2
chr1	156084641	2
chr1	156084642	2
chr1	156084643	2
chr1	156084644	2
chr1	156084645	3
chr1	156084646	3
chr1	156084647	3
chr1	156084648	3
chr1	156084649	3
chr1	156084650	3
chr1	156084651	3
chr1	156084652	3
chr1	156084653	3
chr1	156084654	3
chr1	156084655	3
chr1	156084656	3
chr1	156084657	3
chr1	156084658	3
chr1	156084659	3
chr1	156084660	3
chr1	156084661	3
chr1	156084662	3
chr1	156084663	3
chr1	156084664	5
chr1	156084665	5
chr1	156084666	5
chr1	156084667	5
chr1	156084668	5
chr1	156084669	5
chr1	156084670	5
chr1	156084671	5
chr1	156084672	5
chr1	156084673	5
chr1	156084674	5
chr1	156084675	5
chr1	156084676	4
chr1	156084677	4
chr1	156084678	4
chr1	156084679	4
chr1	156084680	4
chr1	156084681	4
chr1	156084682	4
chr1	156084683	4
chr1	156084684	4
chr1	156084685	4
chr1	156084686	4
chr1	156084687	4
chr1	156084688	4
chr1	156084689	3
chr1	156084690	3
chr1	156084691	3
chr1	156084692	3
chr1	156084693	3
chr1	156084694	3
chr1	156084695	3
chr1	156084696	3
chr1	156084697	3
chr1	156084698	3
chr1	156084699	5
chr1	156084700	5
chr1	156084701	5
chr1	156084702	5
chr1	156084703	5
chr1	156084704	5
chr1	156084705	6
chr1	156084706	6
chr1	156084707	6
chr1	156084708	6
chr1	156084709	6
chr1	156084710	9
chr1	156084711	9
chr1	156084712	9
chr1	156084713	9
chr1	156084714	9
chr1	156084715	10
chr1	156084716	10
chr1	156084717	10
chr1	156084718	10
chr1	156084719	10
chr1	156084720	10
chr1	156084721	10
chr1	156084722	10
chr1	156084723	10
chr1	156084724	10
chr1	156084725	10
chr1	156084726	11
chr1	156084727	11
chr1	156084728	11
chr1	156084729	11
chr1	156084730	11
chr1	156084731	11
chr1	156084732	11
chr1	156084733	11
chr1	156084734	12
chr1	156084735	12
chr1	156084736	14
chr1	156084737	14
chr1	156084738	14
chr1	156084739	14
chr1	156084740	14
chr1	156084741	14
chr1	156084742	14
chr1	156084743	14
chr1	156084744	14
chr1	156084745	14
chr1	156084746	14
chr1	156084747	14
chr1	156084748	16
chr1	156084749	16
chr1	156084750	16
chr1	156084751	16
chr1	156084752	16
chr1	156084753	19
chr1	156084754	20
chr1	156084755	20
chr1	156084756	20
chr1	156084757	20
chr1	156084758	25
chr1	156084759	25
chr1	156084760	25
chr1	156084761	27
chr1	156084762	27
chr1	156084763	27
chr1	156084764	25
chr1	156084765	25
chr1	156084766	25
chr1	156084767	25
chr1	156084768	26
chr1	156084769	27
chr1	156084770	27
chr1	156084771	27
chr1	156084772	27
chr1	156084773	27
chr1	156084774	27
chr1	156084775	27
chr1	156084776	27
chr1	156084777	27
chr1	156084778	27
chr1	156084779	28
chr1	156084780	28
chr1	156084781	28
chr1	156084782	28
chr1	156084783	29
chr1	156084784	29
chr1	156084785	28
chr1	156084786	30
chr1	156084787	31
chr1	156084788	32
chr1	156084789	32
chr1	156084790	32
chr1	156084791	33
chr1	156084792	34
chr1	156084793	34
chr1	156084794	35
chr1	156084795	35
chr1	156084796	36
chr1	156084797	36
chr1	156084798	42
chr1	156084799	42
chr1	156084800	40
chr1	156084801	40
chr1	156084802	42
chr1	156084803	42
chr1	156084804	42
chr1	156084805	43
chr1	156084806	42
chr1	156084807	42
chr1	156084808	42
chr1	156084809	47
chr1	156084810	50
chr1	156084811	52
chr1	156084812	53
chr1	156084813	53
chr1	156084814	57
chr1	156084815	57
chr1	156084816	56
chr1	156084817	56
chr1	156084818	57
chr1	156084819	57
chr1	156084820	57
chr1	156084821	60
chr1	156084822	60
chr1	156084823	60
chr1	156084824	60
chr1	156084825	60
chr1	156084826	60
chr1	156084827	59
chr1	156084828	64
chr1	156084829	64
chr1	156084830	64
chr1	156084831	66
chr1	156084832	66
chr1	156084833	66
chr1	156084834	66
chr1	156084835	65
chr1	156084836	65
chr1	156084837	71
chr1	156084838	75
chr1	156084839	77
chr1	156084840	80
chr1	156084841	80
chr1	156084842	80
chr1	156084843	82
chr1	156084844	84
chr1	156084845	84
chr1	156084846	84
chr1	156084847	86
chr1	156084848	86
chr1	156084849	88
chr1	156084850	86
chr1	156084851	86
chr1	156084852	85
chr1	156084853	85
chr1	156084854	82
chr1	156084855	82
chr1	156084856	84
chr1	156084857	82
chr1	156084858	77
chr1	156084859	77
chr1	156084860	77
chr1	156084861	77
chr1	156084862	75
chr1	156084863	75
chr1	156084864	77
chr1	156084865	77
chr1	156084866	77
chr1	156084867	77
chr1	156084868	78
chr1	156084869	76
chr1	156084870	76
chr1	156084871	76
chr1	156084872	76
chr1	156084873	78
chr1	156084874	78
chr1	156084875	87
chr1	156084876	88
chr1	156084877	88
chr1	156084878	88
chr1	156084879	86
chr1	156084880	87
chr1	156084881	89
chr1	156084882	87
chr1	156084883	87
chr1	156084884	82
chr1	156084885	82
chr1	156084886	82
chr1	156084887	82
chr1	156084888	83
chr1	156084889	82
chr1	156084890	82
chr1	156084891	82
chr1	156084892	81
chr1	156084893	82
chr1	156084894	80
chr1	156084895	79
chr1	156084896	79
chr1	156084897	78
chr1	156084898	78
chr1	156084899	74
chr1	156084900	72
chr1	156084901	72
chr1	156084902	74
chr1	156084903	72
chr1	156084904	74
chr1	156084905	74
chr1	156084906	74
chr1	156084907	74
chr1	156084908	74
chr1	156084909	74
chr1	156084910	73
chr1	156084911	59
chr1	156084912	59
chr1	156084913	58
chr1	156084914	56
chr1	156084915	56
chr1	156084916	56
chr1	156084917	56
chr1	156084918	55
chr1	156084919	55
chr1	156084920	56
chr1	156084921	56
chr1	156084922	53
chr1	156084923	54
chr1	156084924	50
chr1	156084925	50
chr1	156084926	49
chr1	156084927	49
chr1	156084928	49
chr1	156084929	42
chr1	156084930	43
chr1	156084931	43
chr1	156084932	43
chr1	156084933	43
chr1	156084934	43
chr1	156084935	43
chr1	156084936	43
chr1	156084937	41
chr1	156084938	39
chr1	156084939	33
chr1	156084940	33
chr1	156084941	33
chr1	156084942	33
chr1	156084943	33
chr1	156084944	29
chr1	156084945	27
chr1	156084946	27
chr1	156084947	27
chr1	156084948	29
chr1	156084949	29
chr1	156084950	29
chr1	156084951	29
chr1	156084952	29
chr1	156084953	29
chr1	156084954	31
chr1	156084955	31
chr1	156084956	31
chr1	156084957	27
chr1	156084958	27
chr1	156084959	27
chr1	156084960	29
chr1	156084961	29
chr1	156084962	29
chr1	156084963	29
chr1	156084964	30
chr1	156084965	30
chr1	156084966	30
chr1	156084967	30
chr1	156084968	30
chr1	156084969	25
chr1	156084970	25
chr1	156084971	25
chr1	156084972	25
chr1	156084973	26
chr1	156084974	26
chr1	156084975	25
chr1	156084976	25
chr1	156084977	25
chr1	156084978	25
chr1	156084979	26
chr1	156084980	27
chr1	156084981	26
chr1	156084982	26
chr1	156084983	26
chr1	156084984	26
chr1	156084985	26
chr1	156084986	27
chr1	156084987	27
chr1	156084988	25
chr1	156084989	25
chr1	156084990	23
chr1	156084991	24
chr1	156084992	24
chr1	156084993	23
chr1	156084994	23
chr1	156084995	23
chr1	156084996	23
chr1	156084997	25
chr1	156084998	23
chr1	156084999	23
chr1	156085000	22
chr1	156085001	22
chr1	156085002	22
chr1	156085003	18
chr1	156085004	19
chr1	156085005	21
chr1	156085006	22
chr1	156085007	23
chr1	156085008	24
chr1	156085009	26
chr1	156085010	27
chr1	156085011	33
chr1	156085012	33
chr1	156085013	33
chr1	156085014	33
chr1	156085015	33
chr1	156085016	42
chr1	156085017	42
chr1	156085018	42
chr1	156085019	42
chr1	156085020	42
chr1	156085021	45
chr1	156085022	45
chr1	156085023	45
chr1	156085024	45
chr1	156085025	45
chr1	156085026	46
chr1	156085027	46
chr1	156085028	46
chr1	156085029	46
chr1	156085030	46
chr1	156085031	45
chr1	156085032	45
chr1	156085033	46
chr1	156085034	47
chr1	156085035	47
chr1	156085036	48
chr1	156085037	48
chr1	156085038	49
chr1	156085039	49
chr1	156085040	49
chr1	156085041	49
chr1	156085042	54
chr1	156085043	58
chr1	156085044	60
chr1	156085045	60
chr1	156085046	62
chr1	156085047	62
chr1	156085048	62
chr1	156085049	60
chr1	156085050	60
chr1	156085051	61
chr1	156085052	61
chr1	156085053	62
chr1	156085054	59
chr1	156085055	59
chr1	156085056	59
chr1	156085057	59
chr1	156085058	61
chr1	156085059	61
chr1	156085060	61
chr1	156085061	61
chr1	156085062	61
chr1	156085063	60
chr1	156085064	60
chr1	156085065	62
chr1	156085066	62
chr1	156085067	62
chr1	156085068	62
chr1	156085069	62
chr1	156085070	62
chr1	156085071	62
chr1	156085072	62
chr1	156085073	62
chr1	156085074	61
chr1	156085075	60
chr1	156085076	60
chr1	156085077	60
chr1	156085078	60
chr1	156085079	61
chr1	156085080	60
chr1	156085081	59
chr1	156085082	59
chr1	156085083	59
chr1	156085084	60
chr1	156100387	338
chr1	156100388	338
chr1	156100389	338
chr1	156100390	338
chr1	156100391	345
chr1	156100392	359
chr1	156100393	365
chr1	156100394	369
chr1	156100395	369
chr1	156100396	378
chr1	156100397	396
chr1	156100398	416
chr1	156100399	432
chr1	156100400	435
chr1	156100401	437
chr1	156100402	443
chr1	156100403	446
chr1	156100404	462
chr1	156100405	460
chr1	156100406	458
chr1	156100407	458
chr1	156100408	462
chr1	156100409	484
chr1	156100410	488
chr1	156100411	499
chr1	156100412	513
chr1	156100413	514
chr1	156100414	514
chr1	156100415	509
chr1	156100416	542
chr1	156100417	546
chr1	156100418	544
chr1	156100419	547
chr1	156100420	549
chr1	156100421	548
chr1	156100422	547
chr1	156100423	538
chr1	156100424	539
chr1	156100425	535
chr1	156100426	535
chr1	156100427	535
chr1	156100428	584
chr1	156100429	585
chr1	156100430	588
chr1	156100431	590
chr1	156100432	594
chr1	156100433	602
chr1	156100434	602
chr1	156100435	597
chr1	156100436	596
chr1	156100437	574
chr1	156100438	596
chr1	156100439	596
chr1	156100440	592
chr1	156100441	592
chr1	156100442	590
chr1	156100443	598
chr1	156100444	603
chr1	156100445	590
chr1	156100446	591
chr1	156100447	570
chr1	156100448	567
chr1	156100449	570
chr1	156100450	571
chr1	156100451	576
chr1	156100452	566
chr1	156100453	565
chr1	156100454	562
chr1	156100455	491
chr1	156100456	491
chr1	156100457	493
chr1	156100458	478
chr1	156100459	474
chr1	156100460	474
chr1	156100461	472
chr1	156100462	472
chr1	156100463	472
chr1	156100464	462
chr1	156100465	441
chr1	156100466	439
chr1	156100467	423
chr1	156100468	422
chr1	156100469	422
chr1	156100470	422
chr1	156100471	426
chr1	156100472	426
chr1	156100473	426
chr1	156100474	422
chr1	156100475	423
chr1	156100476	419
